class,u_mag,g_mag,r_mag,i_mag,z_mag,max_mag
1,19.446243,17.308243,16.405485,16.064783,15.896454,19.446243
1,19.196127,17.095913,16.200384,15.874462,15.716743,19.196127
1,19.073967,16.869106,16.012835,15.650367,15.473865,19.073967
1,19.944197,17.57695,16.59568,16.243786,16.0941,19.944197
1,17.88575,16.294065,15.659534,15.306603,15.352455,17.88575
1,19.688154,17.199007,16.107239,15.684245,15.492667,19.688154
1,18.677376,17.537075,17.317047,17.295237,17.299932,18.677376
1,20.307835,17.910921,16.90989,16.498173,16.233315,20.307835
1,19.102808,17.773125,17.25054,17.069214,16.994953,19.102808
1,18.315306,16.971046,16.425255,16.228773,16.120676,18.315306
1,18.948433,17.997845,17.731766,17.599075,17.581507,18.948433
1,18.812254,16.615702,15.71774,15.357861,15.223354,18.812254
1,19.208204,17.934496,17.410507,17.191591,17.114223,19.208204
1,19.47214,17.763695,17.042967,16.784485,16.701036,19.47214
1,18.858498,17.836018,17.750557,17.766985,17.821835,18.858498
1,18.379265,17.147583,16.697588,16.547459,16.481813,18.379265
1,19.4834,16.976131,15.764053,15.311604,15.100573,19.4834
1,18.661728,16.784985,16.035133,15.781788,15.637528,18.661728
1,20.349476,17.757334,16.550825,16.079832,15.802066,20.349476
1,17.968292,17.007051,16.789145,16.736734,16.70002,17.968292
1,17.759943,16.14644,15.478834,15.204926,15.065145,17.759943
1,19.858608,17.216349,15.974475,15.473848,15.186154,19.858608
1,17.745775,16.24358,15.653141,15.463379,15.387489,17.745775
1,17.158188,16.124195,15.677299,15.533434,15.459494,17.158188
1,18.481922,17.399246,16.890823,16.685724,16.606064,18.481922
1,19.117435,17.366945,16.547628,16.264465,16.090624,19.117435
1,18.75682,17.558144,17.060326,16.792912,16.777315,18.75682
1,17.487463,16.538261,16.132633,15.991116,15.957575,17.487463
1,20.304035,17.585104,16.189243,15.519277,15.114933,20.304035
1,17.974464,16.83866,16.975172,17.124517,17.170399,17.974464
1,17.011362,15.998893,15.505964,15.326386,15.381876,17.011362
1,18.26392,17.089975,16.599537,16.41888,16.283346,18.26392
1,18.776588,17.768908,17.324064,17.147068,17.060236,18.776588
1,18.499563,17.591263,17.315054,17.15862,17.22522,18.499563
1,17.64263,16.120995,15.480082,15.180329,15.142716,17.64263
1,19.396788,17.216892,16.358707,16.0319,15.873123,19.396788
1,17.750149,16.706984,16.64788,16.649488,16.718435,17.750149
1,17.94358,16.470753,15.889203,15.675743,15.587888,17.94358
1,20.559404,17.767242,16.467564,15.897341,15.586574,20.559404
1,20.01329,17.381546,16.161264,15.672346,15.343166,20.01329
1,17.316618,15.997745,15.559206,15.416702,15.365063,17.316618
1,20.176998,17.54505,16.267603,15.749489,15.450159,20.176998
1,17.41473,16.464369,16.133034,16.003326,16.006088,17.41473
1,17.35486,16.310093,15.940767,15.833628,15.782706,17.35486
1,18.384222,16.244518,15.421268,15.15706,15.013377,18.384222
1,20.096342,17.593925,16.436125,16.020264,15.766916,20.096342
1,18.549152,17.536285,17.227999,17.10225,17.085924,18.549152
1,20.23927,17.655893,16.37342,15.783444,15.454544,20.23927
1,18.918692,17.743368,17.321587,17.150736,17.076824,18.918692
1,19.55088,17.400505,16.542793,16.213732,16.082136,19.55088
1,17.891777,16.697592,16.229322,16.06155,15.983308,17.891777
1,18.427141,17.352648,16.905182,16.758238,16.68055,18.427141
1,18.636663,17.812338,17.523085,17.380592,17.374052,18.636663
1,18.72646,17.599394,17.182812,17.03904,16.983576,18.72646
1,19.09521,17.967573,17.537777,17.394957,17.350927,19.09521
1,19.10418,17.703371,17.178898,16.99112,16.891218,19.10418
1,19.42047,17.481985,16.637714,16.269836,16.04325,19.42047
1,18.353273,16.603098,15.914998,15.646283,15.50567,18.353273
1,20.26397,17.651453,16.306864,15.444097,15.004225,20.26397
1,18.193775,16.422014,15.77533,15.543929,15.42579,18.193775
1,20.716894,17.91416,16.552603,15.877113,15.453221,20.716894
1,19.438398,17.735275,17.095634,16.824423,16.704155,19.438398
1,18.149628,17.232107,16.928797,16.70908,16.730839,18.149628
1,17.692162,16.68919,16.348701,16.188572,16.164177,17.692162
1,18.522827,17.495544,17.096424,16.911596,16.846865,18.522827
1,18.494642,17.380037,16.933975,16.71227,16.653442,18.494642
1,16.756218,15.665124,15.29286,15.122215,15.083506,16.756218
1,16.976913,15.787052,15.367865,15.251755,15.195374,16.976913
1,20.538546,17.936438,16.60855,15.995413,15.660309,20.538546
1,18.151321,16.765184,16.232735,15.996081,15.896307,18.151321
1,17.50827,16.042824,15.472967,15.271878,15.200274,17.50827
1,19.44405,17.129522,16.028145,15.637747,15.408233,19.44405
1,16.939857,15.919355,15.67676,15.389302,15.381255,16.939857
1,18.682243,17.821146,17.521336,17.441656,17.439915,18.682243
1,19.620693,17.517475,16.617294,16.3489,16.10681,19.620693
1,18.602285,16.72039,15.960022,15.705015,15.60902,18.602285
1,18.296576,16.846176,16.302025,16.122318,16.07654,18.296576
1,19.071943,16.771639,15.843301,15.540405,15.331182,19.071943
1,18.572271,17.256357,16.795172,16.619848,16.53702,18.572271
1,19.448744,17.873505,17.22313,16.952906,16.799618,19.448744
1,18.81285,17.766268,17.292416,17.114613,17.066301,18.81285
1,20.230293,17.786285,16.677221,16.171238,15.937663,20.230293
1,16.453638,15.307822,15.11053,15.07311,15.107593,16.453638
1,19.096878,17.19474,16.477457,16.193007,16.063025,19.096878
1,19.052052,17.989857,17.587479,17.457922,17.373491,19.052052
1,17.579819,16.386255,15.989151,15.791472,15.751941,17.579819
1,19.246588,17.150223,16.38769,16.054907,15.93093,19.246588
1,20.280859,17.887861,16.880018,16.530724,16.344841,20.280859
1,17.699902,16.163248,15.567628,15.362674,15.263705,17.699902
1,18.070784,16.723652,16.262308,16.113705,16.045652,18.070784
1,19.213743,16.805166,15.615973,15.152452,15.000402,19.213743
1,20.523579,17.945183,16.50474,15.911994,15.535212,20.523579
1,18.87592,17.730797,17.338026,17.2082,17.165031,18.87592
1,18.292255,16.692638,16.066048,15.822585,15.749763,18.292255
1,17.749344,16.591543,16.111158,15.978729,15.944992,17.749344
1,17.91807,16.732683,16.321068,16.192266,16.14886,17.91807
1,17.353045,16.233713,15.785282,15.645576,15.613412,17.353045
1,20.150995,17.550167,16.273952,15.708549,15.413145,20.150995
1,18.54761,17.521584,17.204935,17.041143,17.006283,18.54761
1,19.682072,17.857368,17.02558,16.651548,16.495111,19.682072
1,17.932283,17.049038,16.718647,16.60541,16.584274,17.932283
1,18.764599,17.912157,17.626953,17.537022,17.524672,18.764599
1,18.764444,16.817371,16.074654,15.816769,15.706697,18.764444
1,18.939571,17.730423,17.26908,17.088726,17.019533,18.939571
1,18.731993,16.930805,16.30536,16.05421,15.945951,18.731993
1,18.56745,17.113798,16.614273,16.440653,16.269983,18.56745
1,18.001501,16.945679,16.613228,16.516718,16.42313,18.001501
1,17.664057,16.713158,16.428686,16.301043,16.254263,17.664057
1,18.987091,17.60682,17.114624,16.86926,16.741121,18.987091
1,17.427298,16.508661,16.233591,16.126123,16.06365,17.427298
1,17.498281,16.220818,15.831798,15.600925,15.650212,17.498281
1,18.406885,16.38056,15.598475,15.27202,15.11179,18.406885
1,19.900566,17.993664,17.33713,17.088444,16.97721,19.900566
1,18.586468,17.240946,16.786474,16.67663,16.652489,18.586468
1,18.86394,17.825035,17.508116,17.47118,17.437796,18.86394
1,18.500988,17.156,16.67499,16.55252,16.490866,18.500988
1,19.31151,17.679108,17.008863,16.685272,16.55539,19.31151
1,18.720697,17.339931,16.878702,16.715014,16.674728,18.720697
1,18.814178,17.35982,16.804482,16.618092,16.594568,18.814178
1,19.064474,17.577763,16.969957,16.725487,16.582941,19.064474
1,20.487473,17.979095,16.57136,15.679716,15.292544,20.487473
1,19.423098,17.256624,16.41068,16.027243,15.87055,19.423098
1,18.540901,17.17667,16.606804,16.375185,16.261164,18.540901
1,18.557924,17.159056,16.63978,16.457104,16.403427,18.557924
1,17.013754,16.00815,15.719926,15.649588,15.668056,17.013754
1,18.891228,17.701984,17.245838,17.096016,17.039848,18.891228
1,17.511042,16.02601,15.482251,15.29539,15.242831,17.511042
1,18.826328,17.930525,17.666555,17.58436,17.549095,18.826328
1,19.590477,17.94421,17.225466,16.925571,16.757812,19.590477
1,17.138964,15.758557,15.263226,15.08434,15.014306,17.138964
1,19.229485,17.765371,17.237421,16.983305,16.856173,19.229485
1,18.770649,17.625,17.271645,17.156498,17.119333,18.770649
1,19.126429,17.175533,16.38219,16.11157,15.9594,19.126429
1,19.896423,17.789108,16.971869,16.692865,16.53591,19.896423
1,18.433722,17.316227,16.956327,16.82295,16.776299,18.433722
1,18.382704,17.312052,16.899132,16.737068,16.66417,18.382704
1,19.086658,17.827078,17.366104,17.198952,17.139473,19.086658
1,19.355827,17.642296,16.977835,16.7487,16.634941,19.355827
1,18.909937,17.999228,17.695618,17.572754,17.572783,18.909937
1,18.455173,16.691454,16.033754,15.805814,15.691841,18.455173
1,16.794655,15.691968,15.794364,15.933809,16.031118,16.794655
1,17.801462,16.544928,16.079016,15.892078,15.85647,17.801462
1,18.205465,16.599007,15.955744,15.721749,15.612845,18.205465
1,19.50193,17.510647,16.740974,16.455578,16.297314,19.50193
1,18.200201,16.496576,15.843566,15.598177,15.445434,18.200201
1,17.839575,16.865795,16.612919,16.511242,16.51018,17.839575
1,17.87455,16.946098,16.736986,16.675837,16.670837,17.87455
1,17.859474,16.532682,16.07687,15.867458,15.778835,17.859474
1,18.098606,16.141146,15.362982,15.155107,15.017549,18.098606
1,18.53346,16.782133,16.103495,15.881045,15.793461,18.53346
1,19.142897,17.911541,17.428173,17.260859,17.19505,19.142897
1,18.244886,17.256119,16.86853,16.6936,16.621248,18.244886
1,19.880312,17.476448,16.527645,16.181883,15.98867,19.880312
1,18.680212,17.10161,16.516119,16.276625,16.11784,18.680212
1,18.833246,17.259441,16.644371,16.432829,16.337067,18.833246
1,17.901974,16.629742,16.195986,16.004416,15.961864,17.901974
1,16.944105,15.827012,15.439775,15.269476,15.252505,16.944105
1,18.94746,17.941765,17.749979,17.684559,17.722103,18.94746
1,18.771515,17.574099,17.146532,16.930424,16.897625,18.771515
1,17.9502,16.509144,16.040564,15.863906,15.842665,17.9502
1,17.63637,16.34215,15.79749,15.606827,15.568905,17.63637
1,16.284952,15.009629,15.164118,15.292119,15.424339,16.284952
1,18.786684,16.89554,16.14927,15.892853,15.774365,18.786684
1,17.346378,15.999976,15.516122,15.391749,15.36324,17.346378
1,19.19036,17.812822,17.288017,17.08558,17.030367,19.19036
1,18.568398,16.494944,15.764332,15.466945,15.35338,18.568398
1,18.786486,17.666319,17.166023,17.029669,17.008585,18.786486
1,17.487314,16.322805,15.882315,15.711623,15.716393,17.487314
1,18.042065,16.937874,16.601833,16.44963,16.423515,18.042065
1,19.282522,17.334635,16.573391,16.279753,16.130878,19.282522
1,19.5131,17.896418,17.368612,17.073568,16.99015,19.5131
1,17.740536,16.621208,16.30631,16.147572,16.119467,17.740536
1,18.65486,16.940016,16.32128,16.081886,15.946793,18.65486
1,18.93946,17.574423,17.126429,16.942535,16.875004,18.93946
1,18.41171,16.480959,15.795433,15.547531,15.486473,18.41171
1,16.947554,15.814261,15.450784,15.319494,15.302416,16.947554
1,17.901773,16.324757,15.684508,15.380964,15.280712,17.901773
1,19.013947,17.315775,16.741728,16.50545,16.418993,19.013947
1,20.254732,17.747038,16.460419,15.580289,15.157811,20.254732
1,18.697496,16.766935,16.052624,15.781778,15.643413,18.697496
1,20.350916,17.804518,16.434074,15.763299,15.397245,20.350916
1,19.580395,17.59813,16.823668,16.541956,16.408974,19.580395
1,18.504585,16.671804,16.00768,15.747065,15.621261,18.504585
1,19.35212,17.435856,16.659275,16.363604,16.234278,19.35212
1,17.763067,16.119576,15.564338,15.378804,15.331358,17.763067
1,19.046923,17.27272,16.560436,16.320948,16.195713,19.046923
1,18.794128,17.786896,17.326601,17.199211,17.140175,18.794128
1,18.322247,17.406439,17.134766,16.945263,16.93817,18.322247
1,18.994736,16.640802,15.660626,15.305973,15.112631,18.994736
1,17.802515,16.799473,16.538836,16.440092,16.421457,17.802515
1,18.012846,16.220034,15.514073,15.231162,15.076788,18.012846
1,18.228376,17.29642,16.96522,16.831064,16.812214,18.228376
1,20.577826,17.81862,16.488115,15.978336,15.655509,20.577826
1,18.842577,17.459549,16.911469,16.694685,16.576706,18.842577
1,16.887651,15.835773,15.8613,15.37749,15.330827,16.887651
1,18.179007,16.569809,16.11715,15.585269,15.450232,18.179007
1,19.266415,17.913607,17.388063,17.017845,17.129824,19.266415
1,18.122606,17.062841,16.71269,16.551077,16.490202,18.122606
1,18.453007,16.690012,16.020943,15.789747,15.663325,18.453007
1,18.895613,17.131166,16.467451,16.205853,16.099388,18.895613
1,18.516817,17.295002,16.806993,16.597996,16.587484,18.516817
1,18.414719,17.486706,17.165596,17.05273,17.02258,18.414719
1,18.411276,16.64877,15.986869,15.742202,15.654762,18.411276
1,17.7843,16.392138,15.866376,15.69747,15.659509,17.7843
1,17.16816,16.063202,15.660782,15.538535,15.532299,17.16816
1,19.254143,16.929657,15.885954,15.538607,15.394132,19.254143
1,18.976536,17.994667,17.570673,17.387594,17.337605,18.976536
1,17.042059,15.885938,15.436761,15.318503,15.283641,17.042059
1,19.874067,17.633825,16.719046,16.40479,16.246391,19.874067
1,18.918673,17.096365,16.334284,16.089281,15.90435,18.918673
1,19.988678,17.722881,16.569937,16.145073,15.89363,19.988678
1,17.488497,16.261932,15.725326,15.591249,15.508123,17.488497
1,18.733677,16.779451,15.919903,15.615091,15.36689,18.733677
1,18.513939,17.086514,16.49209,16.292263,16.21139,18.513939
1,18.511873,17.400326,17.074907,16.895308,16.914423,18.511873
1,18.45762,17.194016,17.380999,17.529728,17.623138,18.45762
1,17.669796,16.377254,15.886984,15.713591,15.661416,17.669796
1,18.411007,17.209198,16.768135,16.607906,16.548368,18.411007
1,20.034618,17.668707,16.62121,16.199316,15.968962,20.034618
1,18.519056,17.454094,16.967459,16.738834,16.696486,18.519056
1,19.048145,17.182627,16.431839,16.168772,16.061872,19.048145
1,20.107788,17.698656,16.372612,15.578847,15.176819,20.107788
1,17.920776,16.665903,16.156275,16.013355,15.957614,17.920776
1,17.669302,16.124733,15.550253,15.347632,15.25895,17.669302
1,17.071823,15.705871,15.218467,15.075816,15.028233,17.071823
1,20.070538,17.615168,16.258762,15.683072,15.360704,20.070538
1,17.840004,16.526167,16.011715,15.83056,15.744484,17.840004
1,20.255903,17.997303,17.030828,16.667564,16.470152,20.255903
1,19.002975,16.694643,15.759847,15.135134,15.266088,19.002975
1,18.777288,17.642149,17.21725,17.014452,16.9481,18.777288
1,17.982405,16.07397,15.375193,15.127872,15.074513,17.982405
1,19.559608,17.014124,15.813665,15.396811,15.161318,19.559608
1,19.119013,17.194456,16.454247,16.19444,16.049583,19.119013
1,17.720612,16.456041,15.916945,15.757681,15.670259,17.720612
1,18.646534,17.31617,16.830448,16.671602,16.60347,18.646534
1,17.247326,16.567904,16.805347,17.051048,17.186285,17.247326
1,17.436138,16.192652,15.774611,15.588335,15.568091,17.436138
1,19.748564,17.631872,16.740215,16.43835,16.23916,19.748564
1,19.204166,17.78164,17.265827,17.032621,16.945679,19.204166
1,19.84059,17.559143,16.487417,16.07992,15.850761,19.84059
1,19.840162,17.790825,16.92497,16.655907,16.508728,19.840162
1,20.151178,17.586828,16.367878,15.932034,15.684916,20.151178
1,17.74925,16.168882,15.469616,15.196923,15.051819,17.74925
1,17.21415,16.15192,15.72442,15.605633,15.571949,17.21415
1,18.243036,17.051964,16.468222,16.274694,16.208704,18.243036
1,19.036894,17.470726,16.882967,16.655663,16.56362,19.036894
1,19.107233,17.478157,16.879515,16.67844,16.603226,19.107233
1,17.94127,17.07137,16.805973,16.677853,16.67762,17.94127
1,18.269768,17.12264,16.6978,16.550713,16.491089,18.269768
1,17.80749,16.680605,16.228933,16.09097,16.057026,17.80749
1,18.140718,17.14959,16.781126,16.677095,16.64034,18.140718
1,19.18082,17.951437,17.458395,17.259876,17.179182,19.18082
1,18.176119,17.153519,16.823578,16.707245,16.673994,18.176119
1,19.075481,17.363644,16.699663,16.473444,16.36946,19.075481
1,20.224426,17.961689,16.970188,16.6337,16.417326,20.224426
1,18.813713,17.513903,17.018076,16.894802,16.73593,18.813713
1,19.166594,17.501253,16.918722,16.673435,16.567532,19.166594
1,17.870594,16.3345,15.774207,15.585838,15.493115,17.870594
1,19.196724,17.874609,17.325348,17.06184,16.9569,19.196724
1,19.067543,17.137096,16.460592,16.089321,15.963683,19.067543
1,18.289923,17.095745,16.737408,16.498411,16.460007,18.289923
1,17.630312,16.224638,15.783901,15.516409,15.423473,17.630312
1,17.621052,16.05776,15.484025,15.160583,15.024649,17.621052
1,18.47109,16.920094,16.334446,16.08561,16.147808,18.47109
1,18.622375,17.299913,16.786362,16.505892,16.542337,18.622375
1,20.28262,17.776608,16.378185,15.581692,15.321637,20.28262
1,18.539038,17.39988,16.94685,16.835255,16.671303,18.539038
1,16.29055,15.367631,15.266382,15.033189,15.08203,16.29055
1,18.920645,17.889854,17.649109,17.363964,17.319946,18.920645
1,17.298733,16.089779,15.755488,15.424411,15.466218,17.298733
1,17.937822,16.150923,15.637084,15.213655,15.123513,17.937822
1,18.114029,17.16537,16.938042,16.60629,16.61215,18.114029
1,18.617235,16.617765,15.94664,15.454031,15.374385,18.617235
1,18.853691,17.652931,17.28374,17.161282,17.020897,18.853691
1,19.70725,17.006512,15.917614,15.518862,15.23427,19.70725
1,17.72366,16.298481,15.895567,15.723968,15.609953,17.72366
1,17.757135,16.21509,15.713553,15.474046,15.348101,17.757135
1,17.408993,16.205713,15.791172,15.627716,15.600921,17.408993
1,18.678118,17.362808,16.873077,16.722855,16.637022,18.678118
1,18.403866,17.257048,16.7966,16.639475,16.563759,18.403866
1,17.966976,16.510126,15.941756,15.727552,15.671465,17.966976
1,17.535725,16.16971,15.594144,15.346217,15.246834,17.535725
1,18.200888,16.887695,16.441343,16.266296,16.256674,18.200888
1,19.039383,17.751205,17.275824,17.107525,17.002985,19.039383
1,17.70805,16.650295,16.650335,16.66357,16.702526,17.70805
1,20.235426,17.896812,17.00674,16.671854,16.472803,20.235426
1,19.367548,16.989977,16.021927,15.68129,15.509489,19.367548
1,18.10306,16.919258,16.50219,16.36287,16.338041,18.10306
1,16.670382,15.641116,15.480968,15.479068,15.514364,16.670382
1,18.711588,17.59515,17.15593,17.015062,16.937622,18.711588
1,17.779043,16.882195,16.661842,16.597916,16.56424,17.779043
1,19.101015,16.926102,16.006126,15.666278,15.440103,19.101015
1,18.591188,17.046797,16.464901,16.258348,16.15167,18.591188
1,18.751122,17.227694,16.667912,16.45743,16.38959,18.751122
1,19.35443,17.480627,16.723879,16.433226,16.288284,19.35443
1,17.346617,16.239672,15.842908,15.737539,15.680199,17.346617
1,20.235516,17.814377,16.709293,16.277285,16.020279,20.235516
1,17.797932,16.19619,15.573691,15.317316,15.213956,17.797932
1,17.250504,15.887886,15.420106,15.250866,15.204761,17.250504
1,19.18165,17.58283,16.939142,16.669445,16.552856,19.18165
1,19.34263,17.121737,16.18455,15.815755,15.631816,19.34263
1,17.25258,16.044542,15.630996,15.464484,15.448957,17.25258
1,17.843586,16.82178,16.440952,16.326063,16.310968,17.843586
1,20.045944,17.566862,16.451832,16.048595,15.843755,20.045944
1,19.262434,17.9693,17.428272,17.224516,17.10666,19.262434
